split,policy_id,claim_family,effect_size,effective_n,family_correlation,multiplicity,benchmark_count,false_license_rate,false_license_upper_95,true_license_power,abstention_rate,false_block_rate,decision_regret,coverage,license_precision,license_recall,licensed_count,true_supported_count,null_count,observation_count
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.025,36,0.05,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.875,0.0,0.0,0,20,20,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.025,36,0.85,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0,2
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.025,36,0.85,12,5,0.0,0.0,0.0,1.0,1.0,0.0,0.8888888888888888,0.0,0.0,0,18,18,36
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.025,36,0.85,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,0.0,0,20,20,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.025,36,0.85,40,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,20,20,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.025,96,0.05,1,1,0.0,0.0,0.5,0.5,0.5,0.005174563259012485,1.0,1.0,0.5,1,2,0,2
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.025,96,0.05,1,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.025,96,0.05,12,5,0.0,0.0,0.5,0.75,0.5,0.006321040795295003,0.8055555555555556,1.0,0.5,9,18,18,36
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.025,96,0.05,40,3,0.0,0.0,0.75,0.625,0.25,0.0034585879032308234,0.775,1.0,0.75,15,20,20,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.025,96,0.85,1,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.025,96,0.85,12,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,12,12,24
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.025,96,0.85,40,1,0.0,0.0,0.3333333333333333,0.8333333333333334,0.6666666666666667,0.011163637763345368,0.9083333333333333,1.0,0.3333333333333333,20,60,60,120
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,12,0.45,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,12,0.45,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.9166666666666666,0.0,0.0,0,6,6,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,12,0.45,12,5,0.0,0.0,0.0,1.0,1.0,0.0,0.5833333333333334,0.0,0.0,0,12,12,24
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,12,0.45,40,1,0.0,0.0,0.025,0.9875,0.975,0.07773910706758153,0.875,1.0,0.025,1,40,40,80
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,12,0.45,40,3,0.0,0.0,0.35,0.825,0.65,0.020739926235090193,0.9,1.0,0.35,7,20,20,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,12,0.85,1,3,0.0,0.0,0.25,0.75,0.75,0.003289752587498293,0.75,1.0,0.25,1,4,0,4
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,12,0.85,12,1,0.0,0.0,0.0,1.0,1.0,0.0,0.8333333333333334,0.0,0.0,0,6,6,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,12,0.85,40,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,40,40,80
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,36,0.45,1,3,0.0,0.0,0.5,0.5,0.5,0.014333954884303945,1.0,1.0,0.5,1,2,0,2
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,36,0.45,12,3,0.0,0.0,1.0,0.5,0.0,0.009440751072763804,0.8333333333333334,1.0,1.0,6,6,6,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,36,0.45,40,1,0.0,0.0,0.175,0.9125,0.825,0.029718953020906092,0.9,1.0,0.175,7,40,40,80
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,36,0.45,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.625,0.0,0.0,0,20,20,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,36,0.85,1,1,0.0,0.0,0.5,0.5,0.5,0.026309029001557814,0.0,1.0,0.5,1,2,0,2
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,36,0.85,12,5,0.0,0.0,0.3333333333333333,0.8333333333333334,0.6666666666666667,0.004879753967227129,0.9722222222222222,1.0,0.3333333333333333,6,18,18,36
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,36,0.85,40,3,0.0,0.0,0.5,0.75,0.5,0.012714297206875941,0.9625,1.0,0.5,20,40,40,80
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,96,0.45,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,96,0.45,1,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0,2
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,96,0.45,12,5,0.0,0.0,0.5,0.75,0.5,0.00552431514920355,0.9583333333333334,1.0,0.5,6,12,12,24
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,96,0.45,40,3,0.0,0.0,1.0,0.5,0.0,0.012878518097827746,0.675,1.0,1.0,20,20,20,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,96,0.45,40,5,0.0,0.0,1.0,0.5,0.0,0.006273103326725589,0.875,1.0,1.0,20,20,20,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,96,0.85,1,5,0.0,0.0,1.0,0.0,0.0,0.0072434483467774535,1.0,1.0,1.0,1,1,0,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,96,0.85,12,3,0.25,0.495,1.0,0.375,0.0,0.017879964376004674,0.625,0.8,1.0,15,12,12,24
POLICY_DEVELOPMENT,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.06,96,0.85,40,1,0.0,0.0,1.0,0.5,0.0,0.005964444002350076,1.0,1.0,1.0,60,60,60,120
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,12,0.05,1,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,12,0.05,1,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,2,2
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,12,0.05,12,1,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,0.0,0,0,12,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,12,0.05,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.8333333333333334,0.0,0.0,0,0,12,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,12,0.05,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.7375,0.0,0.0,0,0,80,80
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,12,0.85,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,12,0.85,12,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,12,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,12,0.85,12,5,0.0,0.0,0.0,1.0,1.0,0.0,0.9166666666666666,0.0,0.0,0,0,12,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,12,0.85,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,0.0,0,0,120,120
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,36,0.05,1,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,36,0.05,12,1,0.0,0.0,0.0,1.0,1.0,0.0,0.9166666666666666,0.0,0.0,0,0,36,36
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,36,0.05,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.875,0.0,0.0,0,0,80,80
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,36,0.85,1,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,3,3
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,36,0.85,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.9166666666666666,0.0,0.0,0,0,12,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,36,0.85,40,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,80,80
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,36,0.85,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.975,0.0,0.0,0,0,40,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,96,0.05,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,96,0.05,1,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,96,0.05,12,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,12,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,96,0.05,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.0,0.0,0,0,40,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,96,0.05,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.8083333333333333,0.0,0.0,0,0,120,120
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,96,0.85,1,3,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0,0,2,2
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,96,0.85,12,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,36,36
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,96,0.85,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.15,0.0,0.0,0,0,40,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.0,96,0.85,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.825,0.0,0.0,0,0,40,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,12,0.45,1,5,0.0,0.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.05875633620058493,0.3333333333333333,1.0,0.6666666666666666,2,3,0,3
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,12,0.45,12,1,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,0.0,0,6,6,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,12,0.45,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0,6,6,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,12,0.45,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.8875,0.0,0.0,0,40,40,80
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,12,0.85,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,12,0.85,1,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,12,0.85,12,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,6,6,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,12,0.85,12,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,6,6,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,12,0.85,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.95,0.0,0.0,0,40,40,80
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,36,0.45,1,3,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0,2,0,2
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,36,0.45,12,1,0.05555555555555555,0.16137653438793323,0.3333333333333333,0.8055555555555556,0.6666666666666667,0.03385039070687464,0.8055555555555556,0.8571428571428571,0.3333333333333333,7,18,18,36
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,36,0.45,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,0.0,0,20,20,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,36,0.85,1,5,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0,3,0,3
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,36,0.85,12,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,6,6,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,36,0.85,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.9875,0.0,0.0,0,40,40,80
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,36,0.85,40,3,0.95,1.0,1.0,0.025000000000000022,0.0,0.09281122700042405,0.0,0.5128205128205128,1.0,39,20,20,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,96,0.45,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,96,0.45,1,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,96,0.45,12,5,0.0,0.0,0.0,1.0,1.0,0.0,0.9166666666666666,0.0,0.0,0,6,6,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,96,0.45,40,1,0.0,0.0,0.95,0.525,0.050000000000000044,0.005483214905764368,0.75,1.0,0.95,19,20,20,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,96,0.45,40,3,0.0,0.0,0.25,0.875,0.75,0.013616857414167323,0.9,1.0,0.25,15,60,60,120
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,96,0.85,1,3,0.0,0.0,1.0,0.0,0.0,0.009458475758098411,1.0,1.0,1.0,1,1,0,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,96,0.85,1,5,0.0,0.0,0.5,0.5,0.5,0.013226428053576877,0.0,1.0,0.5,1,2,0,2
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,96,0.85,12,1,0.0,0.0,0.16666666666666666,0.9166666666666666,0.8333333333333334,0.004415670980873697,0.75,1.0,0.16666666666666666,3,18,18,36
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.025,96,0.85,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.0,0.0,0,20,20,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,12,0.05,1,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,12,0.05,12,1,0.0,0.0,0.0,1.0,1.0,0.0,0.8333333333333334,0.0,0.0,0,12,12,24
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,12,0.05,12,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,6,6,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,12,0.05,40,3,0.0,0.0,0.025,0.9875,0.975,0.0969045042081281,0.8375,1.0,0.025,1,40,40,80
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,12,0.45,1,5,0.0,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.013763369432871125,0.6666666666666666,1.0,0.3333333333333333,1,3,0,3
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,12,0.45,12,3,0.0,0.0,0.08333333333333333,0.9583333333333334,0.9166666666666666,0.023179242244880938,0.9583333333333334,1.0,0.08333333333333333,1,12,12,24
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,12,0.45,40,1,0.025,0.07338362326242218,0.425,0.775,0.575,0.021310122840866565,0.85,0.9444444444444444,0.425,18,40,40,80
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,36,0.05,1,5,0.0,0.0,0.5,0.5,0.5,0.003450396973024232,1.0,1.0,0.5,1,2,0,2
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,36,0.05,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.9166666666666666,0.0,0.0,0,6,6,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,36,0.05,12,5,0.0,0.0,1.0,0.5,0.0,0.0068217179090687445,0.9166666666666666,1.0,1.0,6,6,6,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,36,0.05,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.825,0.0,0.0,0,20,20,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,36,0.05,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.8125,0.0,0.0,0,40,40,80
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,36,0.45,1,3,0.0,0.0,0.5,0.5,0.5,0.0010571111188243457,0.5,1.0,0.5,1,2,0,2
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,36,0.45,12,1,0.0,0.0,0.6111111111111112,0.6944444444444444,0.38888888888888884,0.012563102178273632,0.8888888888888888,1.0,0.6111111111111112,11,18,18,36
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,36,0.45,40,5,0.0,0.0,1.0,0.5,0.0,0.010335842398793219,0.85,1.0,1.0,20,20,20,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,96,0.05,1,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,96,0.05,1,5,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0,2,0,2
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,96,0.05,12,1,0.16666666666666666,0.3775290932935149,1.0,0.41666666666666663,0.0,0.012745255634703051,0.7916666666666666,0.8571428571428571,1.0,14,12,12,24
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,96,0.05,12,3,0.16666666666666666,0.4648711701972571,1.0,0.41666666666666663,0.0,0.00865722801069604,0.8333333333333334,0.8571428571428571,1.0,7,6,6,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,96,0.05,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.825,0.0,0.0,0,20,20,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,96,0.45,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,96,0.45,12,5,0.0,0.0,0.9166666666666666,0.5416666666666667,0.08333333333333337,0.01847582811027779,0.625,1.0,0.9166666666666666,11,12,12,24
POLICY_DEVELOPMENT,HIGH_COVERAGE,REPAIR,0.06,96,0.45,40,3,0.0125,0.036846393470080945,0.75,0.61875,0.25,0.007877895988146796,0.85,0.9836065573770492,0.75,61,80,80,160
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,12,0.05,1,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,12,0.05,1,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,2,2
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,12,0.05,12,1,0.0,0.0,0.0,1.0,1.0,0.0,0.5833333333333334,0.0,0.0,0,0,12,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,12,0.05,12,3,0.08333333333333333,0.23971309426686854,0.0,0.9166666666666666,1.0,0.07429885596335851,0.8333333333333334,0.0,0.0,1,0,12,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,12,0.05,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.0,0.0,0,0,80,80
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,12,0.85,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,12,0.85,12,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,12,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,12,0.85,12,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,12,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,12,0.85,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.7,0.0,0.0,0,0,120,120
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,36,0.05,1,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,36,0.05,12,1,0.0,0.0,0.0,1.0,1.0,0.0,0.8888888888888888,0.0,0.0,0,0,36,36
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,36,0.05,40,3,0.0125,0.036846393470080945,0.0,0.9875,1.0,0.04649618834902028,0.8,0.0,0.0,1,0,80,80
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,36,0.85,1,5,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0,0,3,3
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,36,0.85,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.4166666666666667,0.0,0.0,0,0,12,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,36,0.85,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.95,0.0,0.0,0,0,80,80
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,36,0.85,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.875,0.0,0.0,0,0,40,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,96,0.05,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,96,0.05,1,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,96,0.05,12,5,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,0.0,0,0,12,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,96,0.05,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.8,0.0,0.0,0,0,40,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,96,0.05,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.7916666666666666,0.0,0.0,0,0,120,120
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,96,0.85,1,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,2,2
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,96,0.85,12,1,0.0,0.0,0.0,1.0,1.0,0.0,0.5833333333333334,0.0,0.0,0,0,36,36
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,96,0.85,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.875,0.0,0.0,0,0,40,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.0,96,0.85,40,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,40,40
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.025,12,0.45,1,5,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0,3,0,3
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.025,12,0.45,12,1,0.0,0.0,0.0,1.0,1.0,0.0,0.9166666666666666,0.0,0.0,0,6,6,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.025,12,0.45,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.8333333333333334,0.0,0.0,0,6,6,12
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.025,12,0.45,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.975,0.0,0.0,0,40,40,80
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.025,12,0.85,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1
POLICY_DEVELOPMENT,HIGH_COVERAGE,THRESHOLD_PASS,0.025,12,0.85,1,3,0.0,0.0,1.0,0.0,0.0,0.03256788304683393,1.0,1.0,1.0,1,1,0,1
