method,stress_case,raw_n,effective_n,family_count,false_directional_decisions,CI_undercoverage,inflated_significance,false_transport,power,abstention,observations
NAIVE_CHECKPOINT,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,12,2,0.2,0.95,0.5,0.15,0.7142857142857143,0.30000000000000004,20
NAIVE_CHECKPOINT,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,12,4,0.15,0.95,0.4,0.05,0.5833333333333334,0.5,20
NAIVE_CHECKPOINT,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,12,6,0.15,1.0,0.6,0.05,0.8571428571428571,0.25,20
NAIVE_CHECKPOINT,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,12,10,0.25,0.9,0.65,0.1,0.6428571428571429,0.30000000000000004,20
NAIVE_CHECKPOINT,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,18,2,0.1,0.9,0.6,0.1,0.9285714285714286,0.25,20
NAIVE_CHECKPOINT,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,18,4,0.25,0.95,0.6,0.1,0.9285714285714286,0.09999999999999998,20
NAIVE_CHECKPOINT,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,18,6,0.15,1.0,0.35,0.0,0.8333333333333334,0.35,20
NAIVE_CHECKPOINT,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,18,10,0.1,0.9,0.4,0.05,0.9285714285714286,0.25,20
NAIVE_CHECKPOINT,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,12,2,0.1,1.0,0.3,0.0,0.6666666666666666,0.5,20
NAIVE_CHECKPOINT,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,12,4,0.2222222222222222,0.9444444444444444,0.6111111111111112,0.0,0.8571428571428571,0.11111111111111116,18
NAIVE_CHECKPOINT,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,12,6,0.13636363636363635,1.0,0.5454545454545454,0.0,0.9285714285714286,0.2727272727272727,22
NAIVE_CHECKPOINT,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,12,10,0.05,1.0,0.55,0.0,0.8571428571428571,0.35,20
NAIVE_CHECKPOINT,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,18,2,0.05,1.0,0.45,0.0,0.8571428571428571,0.35,20
NAIVE_CHECKPOINT,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,18,4,0.1,1.0,0.45,0.0,1.0,0.30000000000000004,20
NAIVE_CHECKPOINT,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,18,6,0.1111111111111111,1.0,0.5555555555555556,0.0,0.9285714285714286,0.16666666666666663,18
NAIVE_CHECKPOINT,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,18,10,0.22727272727272727,1.0,0.5909090909090909,0.0,0.8571428571428571,0.2272727272727273,22
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,500,12,2,0.0,0.75,0.75,0.0,0.75,0.25,4
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,500,12,4,0.25,1.0,0.625,0.0,0.6666666666666666,0.25,8
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,500,18,2,0.25,0.75,0.25,0.0,1.0,0.25,8
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,500,18,4,0.0,1.0,0.25,0.0,1.0,0.0,4
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,500,36,2,0.0,0.25,0.25,0.0,1.0,0.0,4
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,500,36,4,0.0,0.8333333333333334,0.5,0.0,1.0,0.33333333333333337,6
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,500,54,2,0.16666666666666666,0.6666666666666667,0.16666666666666666,0.0,1.0,0.16666666666666663,6
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,500,54,4,0.0,0.25,0.25,0.0,1.0,0.0,4
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,500,96,2,0.0,0.8333333333333334,0.16666666666666666,0.0,1.0,0.33333333333333337,6
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,500,96,4,0.0,0.33333333333333337,0.3333333333333333,0.0,0.75,0.5,6
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,500,144,2,0.16666666666666666,0.33333333333333337,0.3333333333333333,0.0,1.0,0.16666666666666663,6
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,500,144,4,0.0,0.16666666666666663,0.0,0.0,1.0,0.33333333333333337,6
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,10000,36,2,0.0,0.75,0.0,0.0,0.5,0.5,4
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,10000,36,4,0.0,0.75,0.5,0.0,1.0,0.25,8
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,10000,54,2,0.0,0.625,0.0,0.0,1.0,0.5,8
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,10000,54,4,0.0,1.0,0.25,0.0,1.0,0.0,4
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,10000,96,2,0.0,0.5,0.5,0.0,1.0,0.0,4
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,10000,96,4,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,1.0,0.16666666666666663,6
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,10000,144,2,0.0,0.5,0.0,0.0,1.0,0.33333333333333337,6
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,10000,144,4,0.0,1.0,0.25,0.0,1.0,0.0,4
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,36,2,0.3333333333333333,1.0,0.8333333333333334,0.0,1.0,0.0,6
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,36,4,0.0,1.0,0.5,0.0,1.0,0.33333333333333337,6
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,54,2,0.16666666666666666,1.0,0.3333333333333333,0.0,0.75,0.33333333333333337,6
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,54,4,0.16666666666666666,1.0,0.3333333333333333,0.0,1.0,0.16666666666666663,6
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,96,2,0.0,1.0,0.0,0.0,1.0,0.0,4
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,96,4,0.125,1.0,0.625,0.0,1.0,0.125,8
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,144,2,0.0,1.0,0.0,0.0,1.0,0.5,8
NAIVE_CHECKPOINT,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,144,4,0.0,1.0,0.25,0.0,1.0,0.0,4
NAIVE_CHECKPOINT,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,500,54,6,0.0,0.5,0.14285714285714285,0.0,1.0,0.2857142857142857,14
NAIVE_CHECKPOINT,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,500,54,10,0.125,0.75,0.1875,0.0,0.625,0.5625,16
NAIVE_CHECKPOINT,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,500,96,6,0.0,0.4,0.1,0.0,1.0,0.6,10
NAIVE_CHECKPOINT,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,500,96,10,0.0,0.3571428571428571,0.07142857142857142,0.0,1.0,0.4285714285714286,14
NAIVE_CHECKPOINT,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,500,144,6,0.0,0.4285714285714286,0.0,0.0,0.8333333333333334,0.6428571428571428,14
NAIVE_CHECKPOINT,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,500,144,10,0.0,0.30000000000000004,0.0,0.0,1.0,0.6,10
NAIVE_CHECKPOINT,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,10000,54,6,0.0625,0.875,0.3125,0.0,0.9285714285714286,0.125,16
NAIVE_CHECKPOINT,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,10000,54,10,0.21428571428571427,0.8571428571428572,0.42857142857142855,0.14285714285714285,1.0,0.2142857142857143,14
NAIVE_CHECKPOINT,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,10000,96,6,0.25,0.9166666666666666,0.25,0.08333333333333333,1.0,0.08333333333333337,12
NAIVE_CHECKPOINT,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,10000,96,10,0.0,0.9166666666666666,0.25,0.0,1.0,0.0,12
NAIVE_CHECKPOINT,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,10000,144,6,0.07142857142857142,0.7857142857142857,0.07142857142857142,0.0,1.0,0.2142857142857143,14
NAIVE_CHECKPOINT,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,10000,144,10,0.0,0.75,0.0,0.0,1.0,0.33333333333333337,12
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,12,2,0.0,1.0,1.0,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,12,4,0.5,1.0,1.0,0.0,1.0,0.0,4
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,12,6,0.0,0.6666666666666667,0.3333333333333333,0.0,1.0,0.33333333333333337,6
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,12,10,0.25,1.0,0.5,0.0,0.5,0.5,4
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,18,4,0.0,1.0,0.5,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,18,6,0.25,0.75,0.5,0.0,1.0,0.25,8
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,18,10,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.0,1.0,0.16666666666666663,6
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,36,2,0.0,1.0,0.0,0.0,0.0,1.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,36,4,0.0,0.5,0.5,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,36,6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0,0.5,0.33333333333333337,6
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,36,10,0.0,0.75,0.125,0.0,0.8333333333333334,0.375,8
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,54,2,0.0,1.0,1.0,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,54,4,0.5,0.5,0.5,0.0,0.0,0.5,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,54,10,0.0,0.5,0.0,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,96,2,0.0,1.0,0.0,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,96,4,0.0,0.5,0.0,0.0,0.5,0.75,4
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,96,6,0.0,0.0,0.0,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,96,10,0.0,0.5,0.5,0.0,0.5,0.5,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,144,2,0.0,0.0,0.0,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,144,4,0.0,0.5,0.0,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,144,6,0.0,0.0,0.0,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,500,144,10,0.0,1.0,0.0,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,10000,36,2,0.0,1.0,0.0,0.0,0.5,0.5,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,10000,36,4,0.0,0.75,0.0,0.0,1.0,0.5,4
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,10000,36,6,0.0,0.8333333333333334,0.16666666666666666,0.0,0.75,0.5,6
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,10000,36,10,0.25,1.0,0.25,0.0,1.0,0.25,4
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,10000,54,4,0.0,1.0,0.5,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,10000,54,6,0.0,1.0,0.0,0.0,0.0,1.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,10000,54,10,0.0,1.0,0.5,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,10000,96,2,0.0,1.0,0.0,0.0,0.0,1.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,10000,96,4,0.0,1.0,1.0,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,10000,96,6,0.0,1.0,0.5,0.0,1.0,0.5,4
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,10000,96,10,0.5,1.0,0.5,0.5,0.0,0.5,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,10000,144,2,0.0,0.5,0.0,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,10000,144,4,0.5,1.0,0.5,0.5,0.0,0.5,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,10000,144,6,0.0,1.0,0.0,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,10000,144,10,0.25,0.75,0.5,0.25,1.0,0.25,4
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,1000000,36,2,0.0,1.0,0.0,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,1000000,36,4,0.25,1.0,0.75,0.0,1.0,0.25,4
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,1000000,36,6,0.0,0.8333333333333334,0.0,0.0,1.0,0.33333333333333337,6
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,1000000,36,10,0.0,1.0,0.0,0.0,0.5,0.6666666666666667,6
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,1000000,54,2,0.0,1.0,0.5,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,1000000,54,4,0.0,1.0,0.0,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,1000000,54,6,0.0,1.0,0.16666666666666666,0.0,1.0,0.33333333333333337,6
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,1000000,54,10,0.0,0.8333333333333334,0.16666666666666666,0.0,1.0,0.33333333333333337,6
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,1000000,96,2,0.0,1.0,0.0,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,1000000,96,4,0.25,1.0,0.25,0.0,1.0,0.25,4
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,1000000,96,6,0.3333333333333333,1.0,0.5,0.0,1.0,0.0,6
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,1000000,96,10,0.0,1.0,0.0,0.0,1.0,0.5,4
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,1000000,144,4,0.0,1.0,0.0,0.0,1.0,0.0,2
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,1000000,144,6,0.375,1.0,0.5,0.0,1.0,0.125,8
NAIVE_CHECKPOINT,ONE_DOMINANT_FAMILY,1000000,144,10,0.16666666666666666,1.0,0.16666666666666666,0.0,1.0,0.16666666666666663,6
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,12,2,0.0,0.0,0.0,0.0,0.0,1.0,14
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,12,4,0.0,0.0,0.0,0.0,0.16666666666666666,0.9,10
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,12,6,0.0,0.0,0.0,0.0,0.0,1.0,12
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,12,10,0.0,0.125,0.0,0.0,0.2,0.875,16
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,18,2,0.0,0.0,0.0,0.0,0.0,1.0,12
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,18,4,0.0,0.0,0.0,0.0,0.0,1.0,14
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,18,6,0.0,0.0,0.0,0.0,0.3,0.7857142857142857,14
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,18,10,0.08333333333333333,0.08333333333333337,0.0,0.0,0.125,0.8333333333333334,12
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,36,2,0.0,0.0,0.0,0.0,0.0,1.0,14
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,36,4,0.0,0.0,0.0,0.0,0.0,1.0,10
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,36,6,0.0,0.0,0.0,0.0,0.1,0.9375,16
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,36,10,0.0,0.0,0.0,0.0,0.0,1.0,12
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,54,2,0.0,0.0,0.0,0.0,0.0,1.0,12
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,54,4,0.0,0.0,0.0,0.0,0.125,0.9285714285714286,14
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,54,6,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,54,10,0.0,0.0,0.0,0.0,0.5,0.5,4
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,96,2,0.0,0.0,0.0,0.0,0.0,1.0,12
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,96,4,0.0,0.0,0.0,0.0,0.0,1.0,10
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,96,6,0.0,0.0,0.0,0.0,0.0,1.0,8
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,96,10,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,144,2,0.0,0.0,0.0,0.0,0.0,1.0,12
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,144,4,0.0,0.0,0.0,0.0,0.0,1.0,12
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,144,6,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,500,144,10,0.0,0.0,0.0,0.0,0.25,0.75,8
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,10000,36,2,0.0,0.0,0.0,0.0,0.0,1.0,14
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,10000,36,4,0.0,0.0,0.0,0.0,0.0,1.0,10
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,10000,36,6,0.0,0.0,0.0,0.0,0.0,1.0,12
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,10000,36,10,0.0,0.0,0.0,0.0,0.3,0.8125,16
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,10000,54,2,0.0,0.0,0.0,0.0,0.0,1.0,12
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,10000,54,4,0.0,0.0,0.0,0.0,0.0,1.0,14
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,10000,54,6,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,10000,54,10,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,10000,96,2,0.0,0.0,0.0,0.0,0.0,1.0,14
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,10000,96,4,0.0,0.0,0.0,0.0,0.0,1.0,10
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,10000,96,6,0.0,0.0,0.0,0.0,0.0,1.0,6
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,10000,96,10,0.0,0.0,0.0,0.0,0.0,1.0,6
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,10000,144,2,0.0,0.0,0.0,0.0,0.0,1.0,12
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,10000,144,4,0.0,0.0,0.0,0.0,0.0,1.0,14
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,10000,144,6,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,10000,144,10,0.0,0.0,0.0,0.0,0.0,1.0,6
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,1000000,36,2,0.0,0.0,0.0,0.0,0.0,1.0,12
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,1000000,36,4,0.0,0.0,0.0,0.0,0.0,1.0,10
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,1000000,36,6,0.0,0.0,0.0,0.0,0.1,0.9285714285714286,14
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,1000000,36,10,0.0,0.0,0.0,0.0,0.0,1.0,14
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,1000000,54,2,0.0,0.0,0.0,0.0,0.0,1.0,12
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,1000000,54,4,0.0,0.0,0.0,0.0,0.125,0.9166666666666666,12
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,1000000,54,6,0.0,0.0,0.0,0.0,0.25,0.8571428571428572,14
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,1000000,54,10,0.0,0.0,0.0,0.0,0.2,0.8571428571428572,14
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,1000000,96,2,0.0,0.0,0.0,0.0,0.0,1.0,14
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,1000000,96,4,0.0,0.0,0.0,0.0,0.0,1.0,10
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,1000000,96,6,0.0,0.0,0.0,0.0,0.0,1.0,12
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,1000000,96,10,0.0,0.0,0.0,0.0,0.2,0.875,16
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,1000000,144,2,0.0,0.0,0.0,0.0,0.0,1.0,12
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,1000000,144,4,0.0,0.0,0.0,0.0,0.0,1.0,14
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,1000000,144,6,0.0,0.0,0.0,0.0,0.4,0.7142857142857143,14
ONE_MODEL_PER_FAMILY,GENERAL_STRESS,1000000,144,10,0.0,0.0,0.0,0.0,0.125,0.9166666666666666,12
ONE_MODEL_PER_FAMILY,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,12,2,0.0,0.0,0.0,0.0,0.0,1.0,20
ONE_MODEL_PER_FAMILY,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,12,4,0.0,0.0,0.0,0.0,0.0,1.0,20
ONE_MODEL_PER_FAMILY,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,12,6,0.0,0.0,0.0,0.0,0.14285714285714285,0.9,20
ONE_MODEL_PER_FAMILY,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,12,10,0.0,0.09999999999999998,0.0,0.0,0.14285714285714285,0.9,20
ONE_MODEL_PER_FAMILY,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,18,2,0.0,0.0,0.0,0.0,0.0,1.0,20
ONE_MODEL_PER_FAMILY,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,18,4,0.0,0.0,0.0,0.0,0.07142857142857142,0.95,20
ONE_MODEL_PER_FAMILY,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,18,6,0.0,0.0,0.0,0.0,0.3333333333333333,0.8,20
ONE_MODEL_PER_FAMILY,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,18,10,0.0,0.0,0.0,0.0,0.42857142857142855,0.7,20
ONE_MODEL_PER_FAMILY,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,12,2,0.0,0.0,0.0,0.0,0.0,1.0,20
ONE_MODEL_PER_FAMILY,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,12,4,0.0,0.0,0.0,0.0,0.07142857142857142,0.9444444444444444,18
ONE_MODEL_PER_FAMILY,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,12,6,0.0,0.0,0.0,0.0,0.2857142857142857,0.8181818181818181,22
ONE_MODEL_PER_FAMILY,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,12,10,0.0,0.050000000000000044,0.0,0.0,0.14285714285714285,0.9,20
ONE_MODEL_PER_FAMILY,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,18,2,0.0,0.0,0.0,0.0,0.0,1.0,20
ONE_MODEL_PER_FAMILY,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,18,4,0.0,0.0,0.0,0.0,0.25,0.85,20
ONE_MODEL_PER_FAMILY,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,18,6,0.0,0.0,0.0,0.0,0.07142857142857142,0.9444444444444444,18
ONE_MODEL_PER_FAMILY,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,18,10,0.0,0.0,0.0,0.0,0.2857142857142857,0.8181818181818181,22
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,500,12,2,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,500,12,4,0.0,0.0,0.0,0.0,0.0,1.0,8
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,500,18,2,0.0,0.0,0.0,0.0,0.0,1.0,8
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,500,18,4,0.0,0.0,0.0,0.0,0.25,0.75,4
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,500,36,2,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,500,36,4,0.0,0.0,0.0,0.0,0.0,1.0,6
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,500,54,2,0.0,0.0,0.0,0.0,0.0,1.0,6
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,500,54,4,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,500,96,2,0.0,0.0,0.0,0.0,0.0,1.0,6
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,500,96,4,0.0,0.0,0.0,0.0,0.0,1.0,6
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,500,144,2,0.0,0.0,0.0,0.0,0.0,1.0,6
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,500,144,4,0.0,0.0,0.0,0.0,0.0,1.0,6
